Date,HSI,1_HK,101_HK,1038_HK,1044_HK,1088_HK,1093_HK,11_HK,1109_HK,1177_HK,12_HK,1211_HK,1398_HK,16_HK,17_HK,175_HK,1928_HK,2_HK,2007_HK,2020_HK,2313_HK,2318_HK,2319_HK,2331_HK,2382_HK,2388_HK,241_HK,2628_HK,267_HK,2688_HK,27_HK,291_HK,3_HK,316_HK,322_HK,386_HK,388_HK,3968_HK,3988_HK,5_HK,6_HK,66_HK,669_HK,688_HK,700_HK,762_HK,823_HK,857_HK,868_HK,883_HK,939_HK,941_HK,981_HK,992_HK
2009-01-19,0.00635297581442984,0.0266687708314417,0.07022383025140311,0.005400553180000323,-0.004020980815123032,0.03065374109100283,0.013389321365010864,-0.012161565039274791,-0.04499736593073589,-0.05954139369101652,0.010225173745188165,0.017621601349819382,0.0029585820397450835,0.052503499294093814,0.026328323110240248,0.016807118316381264,0.00773698250215249,0.02101318959881615,-0.030685810703443894,0.027398974188114655,0.0,0.02386078112690626,-0.011342276603934609,-0.020899301622328892,0.0,-0.0011702751481905693,0.0,0.008968669982760247,-0.011758553438077968,0.004175371410480633,-0.05884050002293334,0.013684179091284054,0.022638989506965856,0.016706832501725444,-0.021337137388131477,0.043485111939738585,-0.0007191657987055677,0.02247540690175187,-0.019618595151379092,-0.030034953868656622,0.007896262122225828,0.01926405181527402,-0.039644831347240395,-0.0036102793206080896,0.03775908073715817,0.019680832033864615,-0.0014075640357784636,0.009756174945364737,-0.004790428322632628,0.022338978082262262,0.007616583111319519,-0.0007228045128568894,-0.08855339734144496,-0.04621284315513163
2009-01-20,-0.028916347008939525,-0.016766719431582366,-0.07137923188195883,-0.010830430774369404,0.015946935380982463,-0.045023681373955515,-0.017610518008635473,-0.035667522650606465,-0.042741548377271066,0.006116227017436193,-0.01705570991190619,-0.025056579837337445,-0.04749115595653586,-0.02021783579612446,-0.022326932676511646,-0.016807118316381264,0.0019249284095845809,0.0018885746878685161,-0.02582639955989846,-0.013605652055778794,-0.007380107297622562,-0.01678361075282142,-0.05069311431551826,0.0,0.020202707317519497,-0.051663139673157055,0.0,-0.02029381933981389,-0.003231020581446753,-0.0281708769666964,-0.07878087785311438,-0.02927038230011325,0.0015976267234749653,-0.015504186535964859,0.021337137388131477,-0.015864022472881878,-0.03216651592006414,-0.04876210305231732,-0.0673927818382507,-0.08017994480145108,-0.006764400088542288,-0.004499445161230131,-0.06846779927746072,-0.038571753783173346,0.008979553116406525,-0.08380536020340346,0.0,-0.022914259522875957,0.009558017806105379,-0.028381292538224967,-0.038676643498946284,0.011502643000723012,-0.0377403279828471,0.006734032181344107
2009-01-21,-0.029453180945120394,-0.04316898407433145,-0.019848871139976243,-0.02760064808211249,0.03494752558901215,-0.02666824708216131,-0.026576789244160792,-0.0017306032585793218,-0.03329941406904924,0.05342516667358033,-0.04052246047541175,0.0014914245866699538,-0.03402974858631125,-0.048034020466108274,-0.036522670472321384,0.016807118316381264,-0.007722046093910251,-0.026770241064604683,-0.026511125548331793,0.013605652055778794,0.036367644170874736,-0.07161569151165637,0.0,-0.019656652549551623,-0.020202707317519497,-0.03897413443177511,0.06693948267510952,-0.07814625347343851,-0.029558802241544058,0.0,-0.01652930195121058,-0.05007144924961349,0.003187616542436489,-0.03547772687444706,-0.01117330059812538,-0.04203188614798736,-0.027110094009475283,-0.032216426059932246,0.010541012997791865,-0.04445176257083361,0.038829059718043624,-0.005652926302787797,-0.056695343676545384,-0.03043436615867723,0.02846277283240317,-0.06427365555530495,0.015667269093164737,-0.04054609439434986,0.009467526338399257,-0.02609511078285176,-0.034867948358184186,-0.01005755604404257,-0.05129329438755048,-0.013513719166722893
2009-01-22,0.005891873430631023,0.008053734807096813,-0.013056565302428158,0.025784117155714714,0.04658461024987792,0.02666824708216131,0.08251242157446415,0.0,0.015677812719229856,0.02849195579430619,0.008986163357145305,0.04231119807172279,0.01558307888739252,0.025853378826334428,0.001392951889807481,0.0,-0.01957009619409744,0.0019361090268663617,0.013343415173684425,0.0,0.06899287148695149,-0.022989518224698635,0.03922071315328135,0.005345488871913329,0.020202707317519497,0.03278982282299081,-0.007220247973487082,-0.00493828164058252,0.0,0.0,0.1469821903486457,0.025397876843551437,-0.030700622317423987,0.006207344574333806,0.005602255548669888,0.009528272486630351,-0.003824096438403757,0.006913727581788542,0.02129482597057286,0.03571808260207909,-0.0208913590313764,0.01909097846482899,0.04879016416943205,-0.017541671670231018,-0.005415600709529844,-0.0257524961024147,-0.002777170534493223,-0.008658062743114536,-0.009467526338399257,0.02306020708769796,0.016201471699700543,-0.01601198692490602,-0.008130126083250144,0.0
2009-01-23,-0.006291679017575547,-0.013210937424855906,0.0,0.009049835519917782,-0.05809861365730562,-0.014579449763157282,-0.04667240819843066,-0.016298381733118816,-0.03045920748470854,0.01671348097374059,0.017597374636232566,0.0,0.0031506012198818656,0.013062037423339667,-0.030733131330671792,-0.05129329438755059,-0.03111139028204768,-0.0067928451398162615,-0.006649451910885673,-0.027398974188114655,0.0,-0.060721525736274096,-0.02729214228800747,-0.04575400395687934,-0.020202707317519497,-0.0276747221562208,-0.05971923470162244,-0.014962872676712369,-0.015677812719229856,0.014184634991956546,-0.10616019582839054,-0.018117864636348013,0.0,-0.0012383902511468037,0.005571045049455492,-0.01665677005249111,-0.02404148362468561,-0.012038815065960051,-0.005417131340419656,0.007869375679859125,-0.0033389012655145045,0.004439518945364984,-0.06984357336726432,-0.058616829901724454,-0.03764952455404735,-0.008733679968754737,-0.00432726481100465,-0.03001107841603945,-0.04002960145185258,-0.012232568435634583,-0.008067925248042451,0.004392393591916566,-0.004089985251525263,-0.08515780834030673
2009-01-29,0.0447616267000015,0.018300628576677802,0.005955943752851578,0.024912320379896435,0.0038660098767953066,0.0844491297236436,0.05066442946796801,0.0686015586273303,0.05243811420348354,0.016438726343160015,0.03606827685589886,0.04333312470637418,0.04219255534438293,0.03745756253490029,0.06186145947945709,0.017391742711869163,-0.06094322506251082,0.01641755851402582,0.02633656241368304,0.013793322132335861,-0.054808236494995055,0.06381750344140213,0.02729214228800747,0.03682891496160856,0.01015237146401804,0.0424533162523395,0.0,0.04182651494626066,0.04091228389777113,0.013986241974739855,0.05448818528406979,0.030530747056058072,-0.001642229108082205,0.0945213140396306,0.0,0.03544520152195996,0.05497567407256465,0.06523408294640509,0.050831482173918086,0.08585153497426967,0.02314152856169427,0.02838618539685278,0.06187540371808753,0.07426879988076829,0.07085433964472054,0.04711792297706996,0.04884266449757124,0.042111485350126765,0.01960847138837621,0.052446475372542434,0.05779446229415286,0.02239169031490107,0.02429269256904465,0.06453852113757108
2009-01-30,0.00936576178578008,0.05643499589009382,0.05544144848385901,0.02602054870189585,0.0,0.04204823624349929,-0.008000042667076102,0.038166416798375735,-0.005449604767564509,0.0,0.016750155362004193,0.004095568864737054,-0.008783942590966154,0.028987536873252395,-0.0026636314461141453,0.0,0.012917294785834699,0.01048127746758265,0.049992810135192356,-0.016574965094212635,0.0,0.05853133322498438,0.0,-0.009105981768231075,-0.01015237146401804,-0.01850762265598549,0.0,0.0024067400305649578,0.0,-0.0281708769666964,-0.030771658666753743,0.005286694679691006,0.04499266998169604,0.04733960383772251,0.001110494284026764,-0.018788431469468847,0.010347468525425008,0.04285088049719077,0.024478529714294872,-0.029178837175476424,-0.004366819166340186,0.01177113645021155,0.03149866705937099,0.0037758391441804484,0.018778832377927213,0.020704673361691128,0.0,0.0,0.010863112257370994,-0.0073260400920727164,-0.015409444121981197,0.007117467768863683,0.09531017980432477,0.020619287202735648
2009-02-02,-0.03188677056740552,-0.033469477185405605,-0.012436565041008762,-0.022511773172216643,-0.015514131292841071,-0.029852963149681333,-0.017011345826536683,-0.019707695093523547,-0.044700178917906896,0.0,-0.042379782561097645,0.005434795985956864,-0.018112544274379916,-0.029723101452206357,-0.03813587466771695,0.0,0.005333345975362835,-0.0018975337761912847,-0.0435156374361621,-0.03399760854141953,-0.028573372444056055,-0.04930049844945383,0.015267472130788606,-0.022157629743244645,0.020202707317519497,-0.026499973401450383,0.0,-0.019418085857101808,-0.03304265362635306,0.0,-0.04800921918636064,-0.024946695293260657,-0.027074796785427457,0.0053619431413851615,-0.001110494284026764,-0.03327938895479332,-0.03669449496639832,-0.047676257507173414,-0.039563341113059036,-0.038566587075391734,-0.029985589144570834,-0.03353478108657093,-0.051701374376890374,-0.05138203549066045,-0.028302167504839826,-0.0432726269267214,-0.02065137040907583,-0.02083408690284183,-0.015729301908543908,-0.026827242233144144,-0.026313738488850102,-0.028049303809900117,-0.0370412716803491,-0.04879016416943199
2009-02-03,-0.00659950488694605,-0.06294681669984126,-0.07437054272106991,0.01563889388445494,0.04204942450090243,0.013245226750020489,0.025011388493612785,-0.03225204383718783,-0.06491954609931572,0.0,-0.031648644589997055,-0.010899290458035615,0.003093104847740946,-0.049784035379285996,-0.019668510517206528,0.0,-0.0021299262578251543,-0.012422519998557036,-0.012996572827180253,0.0057471422555679386,0.007220247973487026,-0.0015325673497779135,0.058840500022933284,0.016613540143171956,0.05826890812397578,0.008911580300563049,0.0,0.021819047394640023,-0.002242153405689784,-0.02312241742085419,0.0,-0.007201017553525979,0.0016130894153396635,-0.016172859245600968,0.0,0.014442951216987687,-0.0007630675685019739,-0.004964508262543799,0.009908816406134613,-0.008583743691391366,-0.007923074837327349,0.003294895896852612,0.008130126083250144,-0.046699013248736154,-0.008567842153712757,-0.007158226700170411,-0.006955676819259793,-0.0070422826254130655,0.015729301908543908,-0.00606062461169099,0.0052090590713136375,0.01088150018753442,0.018692133012152667,0.06899287148695149
2009-02-04,0.02221386519454782,0.0015205916340699233,-0.009852296443011443,0.0051590828100271935,0.033183364988616404,0.03986459856392788,0.008726751138237343,0.009400124511914854,0.025287319714649037,0.037337670437644244,-0.016137303811081694,0.010899290458035615,0.017753756791781816,-0.0023228814161404543,0.004250282257649118,0.017094433359300165,0.0074349784875180625,-0.0028887839058913123,0.019432061609172047,0.017045867272988513,0.028370697129215583,0.034668128945876564,0.03336569384380028,0.010957636655626324,0.018692133012152556,0.02131742166075412,0.0,0.04455602155023275,0.03202924257227657,0.01595392794224182,0.0,0.009066781339228225,0.006426462328492866,0.08338160893905089,0.007747686790825714,0.03972413523537521,0.0263668758407416,0.04481401578979227,0.024604008920855902,0.01963540559669319,0.0,0.008733679968754515,0.06656076651833898,0.03451398853727472,-0.018424507572099014,0.0028694424279529507,0.008312480683635659,0.043221939202915394,0.21518882695279581,0.025507759547212627,0.04413070665083718,0.027749912952902633,0.0,0.0
2009-02-05,0.0087651302568581,-0.025974931053955874,-0.035268138837458274,-0.0034364294985809174,0.03208121441072054,0.04604968561132905,-0.025601398238788403,-0.014971169561370345,0.03848871568258749,0.010416760858255714,-0.022026062072095343,-0.00407332538763594,0.038099846232270584,-0.02511906009533149,-0.004250282257649118,0.016807118316381264,-0.006369448285479695,-0.01261540263007399,0.0,-0.005649732542118979,0.013889112160667128,0.06731244802029668,0.043925980457846237,-0.031277935573527316,-0.018692133012152556,-0.0012414650880647748,-0.031252543504104224,0.0382498821339996,0.05292240145434235,-0.01595392794224182,0.03226086221822147,-0.005410470136117951,-0.004815970780585044,-0.018163970627671056,-0.026817249511176477,0.016047892690013388,0.006669161436280824,0.039918532072066526,0.0382465289554379,0.002534532058342087,-0.010279930619749411,-0.036528687733506704,0.12114438335908817,0.026284366714596885,-0.04456482657864269,-0.011527505171067487,0.0027792642155000102,0.01844142790272274,-0.049613348972471924,0.024873264745139734,0.012739025777429802,0.01393750784378156,0.03636764417087468,-0.02702867238791934
2009-02-06,0.035491618447451856,0.028988155690686135,0.029060794263124468,-0.001722653311446276,-0.012378519660155796,0.0032876741941918475,0.07717111571337551,0.03889835780744999,0.0370620744596013,0.0,0.031038938179179798,0.03081288642953517,0.04483263273679983,0.03284110618924174,0.0737188232583974,0.15415067982725827,0.006369448285479695,0.015504186535965303,0.11437182295581688,0.019635974516858834,0.033901551675681374,0.028670905824932813,-0.07907898487574228,-0.017062419757073677,-0.019048194970694432,0.013572077545543237,0.031252543504104224,0.038965968533383855,0.02343459254774416,0.020261185139822224,0.03125254350410442,0.017889914533638862,-0.01622283550688719,0.0330525831214219,-0.009101314246345638,0.033626356580279904,0.0036859606789239052,0.03253595215158045,0.01834913866819643,0.04613999667904789,0.02494460402399623,0.008978735965275764,0.05547915232022871,0.05828444675106059,0.045748538838070285,0.06317890162153139,0.017844392098492978,0.048631948838036454,0.049613348972471924,0.03966525639243135,0.024749317827115203,0.04928435740904291,-0.11332868530700302,0.10398971352404773
2009-02-09,0.008315361816379152,0.020821506332967754,0.0330709868438821,0.001722653311446276,-0.02154055135249422,0.022715957834536837,0.046178963143609086,-0.01134840603921905,0.007688121339013421,-0.010416760858255714,0.0053829344562292825,-0.010610179112015672,-0.0027964224039840335,0.028064033652315246,0.03237861210853277,-0.028987536873252173,0.0010576415581358134,-0.005785937067043889,-0.005737981953021387,-0.013986241974739855,0.0,0.008042938799460497,0.019486887673496822,-0.0018905582776302943,-0.019418085857101697,0.0024479816386402398,-0.023347363996991,-0.0021253993123133696,0.005022612266291748,0.017045867272988513,-0.007722046093910306,0.003578513417903384,0.0032656898628837805,-0.03407143191052464,-0.019619786869652156,0.01723936999808684,0.01460946364215765,0.011564371829528852,-0.009132483563272342,0.006413611861852964,-0.01466467340424682,0.0,-0.006369448285479917,0.005616904172933701,-0.016580567116344813,0.058140546657911685,-0.010965176288258327,0.014140062773812634,0.05462751671343232,0.021978906718775226,0.007281890306560124,-0.0019782400121055588,-0.04499736593073578,-0.012422519998557147
2009-02-10,0.008071017458060936,-0.005164873889516031,-0.013341616937574408,0.0068610903799450895,-0.0018036302939292703,0.0,-0.018800264500147046,0.0037971295962080376,-0.018774709395354083,-0.03191760296830504,0.0017414932477679557,0.010610179112015672,0.01086210373247809,-0.013554424384628838,-0.023213964156873157,-0.045120435280469606,0.050500168106714316,0.007707167244937807,0.011443227222342811,-0.014184634991956324,0.013245226750020656,0.014579449763156838,0.012205905679503637,0.06649465963623014,0.019418085857101697,0.02056938824810839,0.04616204176316252,0.012685159527315637,-0.014127379259210926,0.04138521616285451,-0.015625317903080832,0.07663560004435155,-0.011476879693278486,-0.012307847674597028,-0.027172374637106866,-0.004211714775563813,0.015113637810048708,-0.0014255169912207322,0.009132483563272342,0.007968169649177348,0.0,0.010005642117321134,0.05288946392037275,0.007504364638284855,0.04135108233712348,0.006397974479659396,-0.00545694277855846,0.029210378099800982,-0.008283526426643886,0.025487630520148574,0.019081238075427498,0.009198487985592863,0.02479465861321639,0.042819997182928116
2009-02-11,-0.02490514338631833,-0.01340790559871774,-0.028484898008686255,0.016949558313773316,0.0,-0.038151765964376416,-0.008061604671026956,-0.015275801681116974,-0.0022321437839405434,0.01075279177626176,-0.038163365883177036,0.06758466847304101,-0.03008802812943978,-0.023007149778126568,-0.013129125373787076,0.0,0.06328144994752005,-0.006740516613843006,-0.05255831669413735,-0.0057306747089851395,-0.013245226750020656,-0.01993421490081726,-0.13328383723273984,0.01938592686303231,-0.03922071315328135,-0.021792629990852852,0.014925650216675468,-0.021232220105774413,-0.05214945882341082,-0.027398974188114655,-0.015873349156290156,-0.019868801353648546,0.0,-0.054067221270275745,-0.009627029827164346,-0.04871982336822134,-0.028987536873252395,-0.032202399438533647,-0.03258250779111105,-0.04961844086118372,0.00453515516539138,-0.005546325920555706,-0.03390155167568132,0.011152000436243092,0.023044597230300834,-0.031090587070031095,0.0013492882777108584,-0.030771658666753465,0.0,-0.029572047362373288,-0.02409755157906046,-0.025837806989557954,0.020202707317519386,-0.049089610196523525
2009-02-12,-0.023231446111630305,-0.008284283089166955,-0.019024036004697376,-0.023810648693718406,-0.010966680777225069,-0.03390155167568132,0.008061604671026956,-0.016630095009403156,-0.019177124639738974,0.0,-0.013100624045697895,-0.040257008244664494,-0.03131598320469031,-0.033928303591789444,-0.02949769108797584,0.045120435280469606,0.06394872460027345,-0.0029027596579611625,-0.01815175888417997,0.02272825107755616,0.0,-0.034133006369458485,-0.03219593980048785,-0.021158104150707402,0.0,-0.02227814909372805,0.007380107297622729,-0.03050345429341439,-0.026031838717946787,0.019257816604414613,-0.024292692569044594,-0.02887218223137422,-0.006617844998888067,-0.025373672345635256,0.00842870733505574,-0.03486977862216456,-0.027582814615142226,-0.03949434839920807,0.0,-0.02448953129253839,0.0,-0.010061571745434872,-0.00944888919793252,-0.02427326924746165,-0.003049643748318065,-0.02396919011299614,0.006860241198407557,-0.0349797188960268,0.004610427714782511,-0.023465534926005782,-0.03453470187918861,-0.025834203554763846,-0.008032171697264334,0.00626961301359541
